SKU,Product_Name,Category,Current_Stock,Cost_Per_Unit,Supplier,Defect_Rate,Lead_Time_Days,Sales_Date,Quantity_Sold
SKU-012,Sugar 5kg,Groceries,55,220,SweetHarvest Co,0.01,4,2026-02-19,8
SKU-012,Sugar 5kg,Groceries,55,220,SweetHarvest Co,0.01,4,2026-02-20,7
SKU-012,Sugar 5kg,Groceries,55,220,SweetHarvest Co,0.01,4,2026-02-21,9
SKU-012,Sugar 5kg,Groceries,55,220,SweetHarvest Co,0.01,4,2026-02-22,11
SKU-012,Sugar 5kg,Groceries,55,220,SweetHarvest Co,0.01,4,2026-02-23,7
SKU-012,Sugar 5kg,Groceries,55,220,SweetHarvest Co,0.01,4,2026-02-24,5
SKU-012,Sugar 5kg,Groceries,55,220,SweetHarvest Co,0.01,4,2026-02-25,6
SKU-012,Sugar 5kg,Groceries,55,220,SweetHarvest Co,0.01,4,2026-02-26,6
SKU-012,Sugar 5kg,Groceries,55,220,SweetHarvest Co,0.01,4,2026-02-27,7
SKU-013,Mobile Charger USB-C,Electronics,10,250,ChargeFast India,0.04,14,2025-11-30,2
SKU-013,Mobile Charger USB-C,Electronics,10,250,ChargeFast India,0.04,14,2025-12-01,4
SKU-013,Mobile Charger USB-C,Electronics,10,250,ChargeFast India,0.04,14,2025-12-02,6
SKU-013,Mobile Charger USB-C,Electronics,10,250,ChargeFast India,0.04,14,2025-12-03,3
SKU-013,Mobile Charger USB-C,Electronics,10,250,ChargeFast India,0.04,14,2025-12-04,3
SKU-013,Mobile Charger USB-C,Electronics,10,250,ChargeFast India,0.04,14,2025-12-05,4
SKU-013,Mobile Charger USB-C,Electronics,10,250,ChargeFast India,0.04,14,2025-12-06,2
SKU-013,Mobile Charger USB-C,Electronics,10,250,ChargeFast India,0.04,14,2025-12-07,5
SKU-013,Mobile Charger USB-C,Electronics,10,250,ChargeFast India,0.04,14,2025-12-08,3
SKU-013,Mobile Charger USB-C,Electronics,10,250,ChargeFast India,0.04,14,2025-12-09,3
SKU-013,Mobile Charger USB-C,Electronics,10,250,ChargeFast India,0.04,14,2025-12-10,4
SKU-013,Mobile Charger USB-C,Electronics,10,250,ChargeFast India,0.04,14,2025-12-11,5
SKU-013,Mobile Charger USB-C,Electronics,10,250,ChargeFast India,0.04,14,2025-12-12,1
SKU-013,Mobile Charger USB-C,Electronics,10,250,ChargeFast India,0.04,14,2025-12-13,1
SKU-013,Mobile Charger USB-C,Electronics,10,250,ChargeFast India,0.04,14,2025-12-14,2
SKU-013,Mobile Charger USB-C,Electronics,10,250,ChargeFast India,0.04,14,2025-12-15,2
SKU-013,Mobile Charger USB-C,Electronics,10,250,ChargeFast India,0.04,14,2025-12-16,1
SKU-013,Mobile Charger USB-C,Electronics,10,250,ChargeFast India,0.04,14,2025-12-17,6
SKU-013,Mobile Charger USB-C,Electronics,10,250,ChargeFast India,0.04,14,2025-12-18,2
SKU-013,Mobile Charger USB-C,Electronics,10,250,ChargeFast India,0.04,14,2025-12-19,5
SKU-013,Mobile Charger USB-C,Electronics,10,250,ChargeFast India,0.04,14,2025-12-20,7
SKU-013,Mobile Charger USB-C,Electronics,10,250,ChargeFast India,0.04,14,2025-12-21,5
SKU-013,Mobile Charger USB-C,Electronics,10,250,ChargeFast India,0.04,14,2025-12-22,4
SKU-013,Mobile Charger USB-C,Electronics,10,250,ChargeFast India,0.04,14,2025-12-23,3
SKU-013,Mobile Charger USB-C,Electronics,10,250,ChargeFast India,0.04,14,2025-12-24,4
SKU-013,Mobile Charger USB-C,Electronics,10,250,ChargeFast India,0.04,14,2025-12-25,1
SKU-013,Mobile Charger USB-C,Electronics,10,250,ChargeFast India,0.04,14,2025-12-26,2
SKU-013,Mobile Charger USB-C,Electronics,10,250,ChargeFast India,0.04,14,2025-12-27,4
SKU-013,Mobile Charger USB-C,Electronics,10,250,ChargeFast India,0.04,14,2025-12-28,1
SKU-013,Mobile Charger USB-C,Electronics,10,250,ChargeFast India,0.04,14,2025-12-29,4
SKU-013,Mobile Charger USB-C,Electronics,10,250,ChargeFast India,0.04,14,2025-12-30,6
SKU-013,Mobile Charger USB-C,Electronics,10,250,ChargeFast India,0.04,14,2025-12-31,3
SKU-013,Mobile Charger USB-C,Electronics,10,250,ChargeFast India,0.04,14,2026-01-01,1
SKU-013,Mobile Charger USB-C,Electronics,10,250,ChargeFast India,0.04,14,2026-01-02,2
SKU-013,Mobile Charger USB-C,Electronics,10,250,ChargeFast India,0.04,14,2026-01-03,4
SKU-013,Mobile Charger USB-C,Electronics,10,250,ChargeFast India,0.04,14,2026-01-04,3
SKU-013,Mobile Charger USB-C,Electronics,10,250,ChargeFast India,0.04,14,2026-01-05,1
SKU-013,Mobile Charger USB-C,Electronics,10,250,ChargeFast India,0.04,14,2026-01-06,7
SKU-013,Mobile Charger USB-C,Electronics,10,250,ChargeFast India,0.04,14,2026-01-07,2
SKU-013,Mobile Charger USB-C,Electronics,10,250,ChargeFast India,0.04,14,2026-01-08,5
SKU-013,Mobile Charger USB-C,Electronics,10,250,ChargeFast India,0.04,14,2026-01-09,6
SKU-013,Mobile Charger USB-C,Electronics,10,250,ChargeFast India,0.04,14,2026-01-10,1
SKU-013,Mobile Charger USB-C,Electronics,10,250,ChargeFast India,0.04,14,2026-01-11,0
SKU-013,Mobile Charger USB-C,Electronics,10,250,ChargeFast India,0.04,14,2026-01-12,2
SKU-013,Mobile Charger USB-C,Electronics,10,250,ChargeFast India,0.04,14,2026-01-13,3
SKU-013,Mobile Charger USB-C,Electronics,10,250,ChargeFast India,0.04,14,2026-01-14,5
SKU-013,Mobile Charger USB-C,Electronics,10,250,ChargeFast India,0.04,14,2026-01-15,0
SKU-013,Mobile Charger USB-C,Electronics,10,250,ChargeFast India,0.04,14,2026-01-16,0
SKU-013,Mobile Charger USB-C,Electronics,10,250,ChargeFast India,0.04,14,2026-01-17,3
SKU-013,Mobile Charger USB-C,Electronics,10,250,ChargeFast India,0.04,14,2026-01-18,4
SKU-013,Mobile Charger USB-C,Electronics,10,250,ChargeFast India,0.04,14,2026-01-19,3
SKU-013,Mobile Charger USB-C,Electronics,10,250,ChargeFast India,0.04,14,2026-01-20,4
SKU-013,Mobile Charger USB-C,Electronics,10,250,ChargeFast India,0.04,14,2026-01-21,3
SKU-013,Mobile Charger USB-C,Electronics,10,250,ChargeFast India,0.04,14,2026-01-22,5
SKU-013,Mobile Charger USB-C,Electronics,10,250,ChargeFast India,0.04,14,2026-01-23,6
SKU-013,Mobile Charger USB-C,Electronics,10,250,ChargeFast India,0.04,14,2026-01-24,3
SKU-013,Mobile Charger USB-C,Electronics,10,250,ChargeFast India,0.04,14,2026-01-25,4
SKU-013,Mobile Charger USB-C,Electronics,10,250,ChargeFast India,0.04,14,2026-01-26,1
SKU-013,Mobile Charger USB-C,Electronics,10,250,ChargeFast India,0.04,14,2026-01-27,3
SKU-013,Mobile Charger USB-C,Electronics,10,250,ChargeFast India,0.04,14,2026-01-28,3
SKU-013,Mobile Charger USB-C,Electronics,10,250,ChargeFast India,0.04,14,2026-01-29,2
SKU-013,Mobile Charger USB-C,Electronics,10,250,ChargeFast India,0.04,14,2026-01-30,4
SKU-013,Mobile Charger USB-C,Electronics,10,250,ChargeFast India,0.04,14,2026-01-31,3
SKU-013,Mobile Charger USB-C,Electronics,10,250,ChargeFast India,0.04,14,2026-02-01,5
SKU-013,Mobile Charger USB-C,Electronics,10,250,ChargeFast India,0.04,14,2026-02-02,3
SKU-013,Mobile Charger USB-C,Electronics,10,250,ChargeFast India,0.04,14,2026-02-03,3
SKU-013,Mobile Charger USB-C,Electronics,10,250,ChargeFast India,0.04,14,2026-02-04,2
SKU-013,Mobile Charger USB-C,Electronics,10,250,ChargeFast India,0.04,14,2026-02-05,0
SKU-013,Mobile Charger USB-C,Electronics,10,250,ChargeFast India,0.04,14,2026-02-06,4
SKU-013,Mobile Charger USB-C,Electronics,10,250,ChargeFast India,0.04,14,2026-02-07,3
SKU-013,Mobile Charger USB-C,Electronics,10,250,ChargeFast India,0.04,14,2026-02-08,2
SKU-013,Mobile Charger USB-C,Electronics,10,250,ChargeFast India,0.04,14,2026-02-09,4
SKU-013,Mobile Charger USB-C,Electronics,10,250,ChargeFast India,0.04,14,2026-02-10,6
SKU-013,Mobile Charger USB-C,Electronics,10,250,ChargeFast India,0.04,14,2026-02-11,4
SKU-013,Mobile Charger USB-C,Electronics,10,250,ChargeFast India,0.04,14,2026-02-12,4
SKU-013,Mobile Charger USB-C,Electronics,10,250,ChargeFast India,0.04,14,2026-02-13,2
SKU-013,Mobile Charger USB-C,Electronics,10,250,ChargeFast India,0.04,14,2026-02-14,1
SKU-013,Mobile Charger USB-C,Electronics,10,250,ChargeFast India,0.04,14,2026-02-15,1
SKU-013,Mobile Charger USB-C,Electronics,10,250,ChargeFast India,0.04,14,2026-02-16,1
SKU-013,Mobile Charger USB-C,Electronics,10,250,ChargeFast India,0.04,14,2026-02-17,4
SKU-013,Mobile Charger USB-C,Electronics,10,250,ChargeFast India,0.04,14,2026-02-18,3
SKU-013,Mobile Charger USB-C,Electronics,10,250,ChargeFast India,0.04,14,2026-02-19,4
SKU-013,Mobile Charger USB-C,Electronics,10,250,ChargeFast India,0.04,14,2026-02-20,4
SKU-013,Mobile Charger USB-C,Electronics,10,250,ChargeFast India,0.04,14,2026-02-21,2
SKU-013,Mobile Charger USB-C,Electronics,10,250,ChargeFast India,0.04,14,2026-02-22,6
SKU-013,Mobile Charger USB-C,Electronics,10,250,ChargeFast India,0.04,14,2026-02-23,3
SKU-013,Mobile Charger USB-C,Electronics,10,250,ChargeFast India,0.04,14,2026-02-24,1
SKU-013,Mobile Charger USB-C,Electronics,10,250,ChargeFast India,0.04,14,2026-02-25,3
SKU-013,Mobile Charger USB-C,Electronics,10,250,ChargeFast India,0.04,14,2026-02-26,2
SKU-013,Mobile Charger USB-C,Electronics,10,250,ChargeFast India,0.04,14,2026-02-27,2
SKU-014,Bluetooth Earbuds,Electronics,5,899,SoundWave Tech,0.035,15,2025-11-30,2
SKU-014,Bluetooth Earbuds,Electronics,5,899,SoundWave Tech,0.035,15,2025-12-01,3
SKU-014,Bluetooth Earbuds,Electronics,5,899,SoundWave Tech,0.035,15,2025-12-02,2
SKU-014,Bluetooth Earbuds,Electronics,5,899,SoundWave Tech,0.035,15,2025-12-03,1
SKU-014,Bluetooth Earbuds,Electronics,5,899,SoundWave Tech,0.035,15,2025-12-04,2
SKU-014,Bluetooth Earbuds,Electronics,5,899,SoundWave Tech,0.035,15,2025-12-05,1
SKU-014,Bluetooth Earbuds,Electronics,5,899,SoundWave Tech,0.035,15,2025-12-06,5
SKU-014,Bluetooth Earbuds,Electronics,5,899,SoundWave Tech,0.035,15,2025-12-07,3
SKU-014,Bluetooth Earbuds,Electronics,5,899,SoundWave Tech,0.035,15,2025-12-08,3
SKU-014,Bluetooth Earbuds,Electronics,5,899,SoundWave Tech,0.035,15,2025-12-09,2
SKU-014,Bluetooth Earbuds,Electronics,5,899,SoundWave Tech,0.035,15,2025-12-10,2
SKU-014,Bluetooth Earbuds,Electronics,5,899,SoundWave Tech,0.035,15,2025-12-11,0
SKU-014,Bluetooth Earbuds,Electronics,5,899,SoundWave Tech,0.035,15,2025-12-12,2
SKU-014,Bluetooth Earbuds,Electronics,5,899,SoundWave Tech,0.035,15,2025-12-13,1
SKU-014,Bluetooth Earbuds,Electronics,5,899,SoundWave Tech,0.035,15,2025-12-14,1
SKU-014,Bluetooth Earbuds,Electronics,5,899,SoundWave Tech,0.035,15,2025-12-15,2
SKU-014,Bluetooth Earbuds,Electronics,5,899,SoundWave Tech,0.035,15,2025-12-16,3
SKU-014,Bluetooth Earbuds,Electronics,5,899,SoundWave Tech,0.035,15,2025-12-17,1
SKU-014,Bluetooth Earbuds,Electronics,5,899,SoundWave Tech,0.035,15,2025-12-18,2
SKU-014,Bluetooth Earbuds,Electronics,5,899,SoundWave Tech,0.035,15,2025-12-19,1
SKU-014,Bluetooth Earbuds,Electronics,5,899,SoundWave Tech,0.035,15,2025-12-20,2
SKU-014,Bluetooth Earbuds,Electronics,5,899,SoundWave Tech,0.035,15,2025-12-21,1
SKU-014,Bluetooth Earbuds,Electronics,5,899,SoundWave Tech,0.035,15,2025-12-22,1
SKU-014,Bluetooth Earbuds,Electronics,5,899,SoundWave Tech,0.035,15,2025-12-23,3
SKU-014,Bluetooth Earbuds,Electronics,5,899,SoundWave Tech,0.035,15,2025-12-24,3
SKU-014,Bluetooth Earbuds,Electronics,5,899,SoundWave Tech,0.035,15,2025-12-25,1
SKU-014,Bluetooth Earbuds,Electronics,5,899,SoundWave Tech,0.035,15,2025-12-26,0
SKU-014,Bluetooth Earbuds,Electronics,5,899,SoundWave Tech,0.035,15,2025-12-27,3
SKU-014,Bluetooth Earbuds,Electronics,5,899,SoundWave Tech,0.035,15,2025-12-28,3
SKU-014,Bluetooth Earbuds,Electronics,5,899,SoundWave Tech,0.035,15,2025-12-29,3
SKU-014,Bluetooth Earbuds,Electronics,5,899,SoundWave Tech,0.035,15,2025-12-30,0
SKU-014,Bluetooth Earbuds,Electronics,5,899,SoundWave Tech,0.035,15,2025-12-31,0
SKU-014,Bluetooth Earbuds,Electronics,5,899,SoundWave Tech,0.035,15,2026-01-01,0
SKU-014,Bluetooth Earbuds,Electronics,5,899,SoundWave Tech,0.035,15,2026-01-02,4
SKU-014,Bluetooth Earbuds,Electronics,5,899,SoundWave Tech,0.035,15,2026-01-03,1
SKU-014,Bluetooth Earbuds,Electronics,5,899,SoundWave Tech,0.035,15,2026-01-04,3
SKU-014,Bluetooth Earbuds,Electronics,5,899,SoundWave Tech,0.035,15,2026-01-05,0
SKU-014,Bluetooth Earbuds,Electronics,5,899,SoundWave Tech,0.035,15,2026-01-06,1
SKU-014,Bluetooth Earbuds,Electronics,5,899,SoundWave Tech,0.035,15,2026-01-07,4
SKU-014,Bluetooth Earbuds,Electronics,5,899,SoundWave Tech,0.035,15,2026-01-08,0
SKU-014,Bluetooth Earbuds,Electronics,5,899,SoundWave Tech,0.035,15,2026-01-09,2
SKU-014,Bluetooth Earbuds,Electronics,5,899,SoundWave Tech,0.035,15,2026-01-10,4
SKU-014,Bluetooth Earbuds,Electronics,5,899,SoundWave Tech,0.035,15,2026-01-11,1
SKU-014,Bluetooth Earbuds,Electronics,5,899,SoundWave Tech,0.035,15,2026-01-12,0
SKU-014,Bluetooth Earbuds,Electronics,5,899,SoundWave Tech,0.035,15,2026-01-13,1
SKU-014,Bluetooth Earbuds,Electronics,5,899,SoundWave Tech,0.035,15,2026-01-14,2
SKU-014,Bluetooth Earbuds,Electronics,5,899,SoundWave Tech,0.035,15,2026-01-15,1
SKU-014,Bluetooth Earbuds,Electronics,5,899,SoundWave Tech,0.035,15,2026-01-16,1
SKU-014,Bluetooth Earbuds,Electronics,5,899,SoundWave Tech,0.035,15,2026-01-17,1
SKU-014,Bluetooth Earbuds,Electronics,5,899,SoundWave Tech,0.035,15,2026-01-18,3
SKU-014,Bluetooth Earbuds,Electronics,5,899,SoundWave Tech,0.035,15,2026-01-19,1
SKU-014,Bluetooth Earbuds,Electronics,5,899,SoundWave Tech,0.035,15,2026-01-20,1
SKU-014,Bluetooth Earbuds,Electronics,5,899,SoundWave Tech,0.035,15,2026-01-21,3
SKU-014,Bluetooth Earbuds,Electronics,5,899,SoundWave Tech,0.035,15,2026-01-22,1
SKU-014,Bluetooth Earbuds,Electronics,5,899,SoundWave Tech,0.035,15,2026-01-23,2
SKU-014,Bluetooth Earbuds,Electronics,5,899,SoundWave Tech,0.035,15,2026-01-24,0
SKU-014,Bluetooth Earbuds,Electronics,5,899,SoundWave Tech,0.035,15,2026-01-25,1
SKU-014,Bluetooth Earbuds,Electronics,5,899,SoundWave Tech,0.035,15,2026-01-26,3
SKU-014,Bluetooth Earbuds,Electronics,5,899,SoundWave Tech,0.035,15,2026-01-27,1
SKU-014,Bluetooth Earbuds,Electronics,5,899,SoundWave Tech,0.035,15,2026-01-28,4
SKU-014,Bluetooth Earbuds,Electronics,5,899,SoundWave Tech,0.035,15,2026-01-29,2
SKU-014,Bluetooth Earbuds,Electronics,5,899,SoundWave Tech,0.035,15,2026-01-30,0
SKU-014,Bluetooth Earbuds,Electronics,5,899,SoundWave Tech,0.035,15,2026-01-31,4
SKU-014,Bluetooth Earbuds,Electronics,5,899,SoundWave Tech,0.035,15,2026-02-01,2
SKU-014,Bluetooth Earbuds,Electronics,5,899,SoundWave Tech,0.035,15,2026-02-02,1
SKU-014,Bluetooth Earbuds,Electronics,5,899,SoundWave Tech,0.035,15,2026-02-03,1
SKU-014,Bluetooth Earbuds,Electronics,5,899,SoundWave Tech,0.035,15,2026-02-04,3
SKU-014,Bluetooth Earbuds,Electronics,5,899,SoundWave Tech,0.035,15,2026-02-05,1
SKU-014,Bluetooth Earbuds,Electronics,5,899,SoundWave Tech,0.035,15,2026-02-06,1
SKU-014,Bluetooth Earbuds,Electronics,5,899,SoundWave Tech,0.035,15,2026-02-07,3
SKU-014,Bluetooth Earbuds,Electronics,5,899,SoundWave Tech,0.035,15,2026-02-08,0
SKU-014,Bluetooth Earbuds,Electronics,5,899,SoundWave Tech,0.035,15,2026-02-09,1
SKU-014,Bluetooth Earbuds,Electronics,5,899,SoundWave Tech,0.035,15,2026-02-10,5
SKU-014,Bluetooth Earbuds,Electronics,5,899,SoundWave Tech,0.035,15,2026-02-11,1
SKU-014,Bluetooth Earbuds,Electronics,5,899,SoundWave Tech,0.035,15,2026-02-12,6
SKU-014,Bluetooth Earbuds,Electronics,5,899,SoundWave Tech,0.035,15,2026-02-13,4
SKU-014,Bluetooth Earbuds,Electronics,5,899,SoundWave Tech,0.035,15,2026-02-14,2
SKU-014,Bluetooth Earbuds,Electronics,5,899,SoundWave Tech,0.035,15,2026-02-15,1
SKU-014,Bluetooth Earbuds,Electronics,5,899,SoundWave Tech,0.035,15,2026-02-16,1
SKU-014,Bluetooth Earbuds,Electronics,5,899,SoundWave Tech,0.035,15,2026-02-17,3
SKU-014,Bluetooth Earbuds,Electronics,5,899,SoundWave Tech,0.035,15,2026-02-18,2
SKU-014,Bluetooth Earbuds,Electronics,5,899,SoundWave Tech,0.035,15,2026-02-19,1
SKU-014,Bluetooth Earbuds,Electronics,5,899,SoundWave Tech,0.035,15,2026-02-20,4
SKU-014,Bluetooth Earbuds,Electronics,5,899,SoundWave Tech,0.035,15,2026-02-21,2
SKU-014,Bluetooth Earbuds,Electronics,5,899,SoundWave Tech,0.035,15,2026-02-22,1
SKU-014,Bluetooth Earbuds,Electronics,5,899,SoundWave Tech,0.035,15,2026-02-23,3
SKU-014,Bluetooth Earbuds,Electronics,5,899,SoundWave Tech,0.035,15,2026-02-24,2
SKU-014,Bluetooth Earbuds,Electronics,5,899,SoundWave Tech,0.035,15,2026-02-25,4
SKU-014,Bluetooth Earbuds,Electronics,5,899,SoundWave Tech,0.035,15,2026-02-26,4
SKU-014,Bluetooth Earbuds,Electronics,5,899,SoundWave Tech,0.035,15,2026-02-27,1
SKU-015,Phenyl Floor Cleaner 1L,Household,70,65,SparkleClean Mfg,0.01,5,2025-11-30,5
SKU-015,Phenyl Floor Cleaner 1L,Household,70,65,SparkleClean Mfg,0.01,5,2025-12-01,5
SKU-015,Phenyl Floor Cleaner 1L,Household,70,65,SparkleClean Mfg,0.01,5,2025-12-02,3
SKU-015,Phenyl Floor Cleaner 1L,Household,70,65,SparkleClean Mfg,0.01,5,2025-12-03,5
SKU-015,Phenyl Floor Cleaner 1L,Household,70,65,SparkleClean Mfg,0.01,5,2025-12-04,5
SKU-015,Phenyl Floor Cleaner 1L,Household,70,65,SparkleClean Mfg,0.01,5,2025-12-05,4
SKU-015,Phenyl Floor Cleaner 1L,Household,70,65,SparkleClean Mfg,0.01,5,2025-12-06,4
SKU-015,Phenyl Floor Cleaner 1L,Household,70,65,SparkleClean Mfg,0.01,5,2025-12-07,3
SKU-015,Phenyl Floor Cleaner 1L,Household,70,65,SparkleClean Mfg,0.01,5,2025-12-08,2
SKU-015,Phenyl Floor Cleaner 1L,Household,70,65,SparkleClean Mfg,0.01,5,2025-12-09,2
SKU-015,Phenyl Floor Cleaner 1L,Household,70,65,SparkleClean Mfg,0.01,5,2025-12-10,4
SKU-015,Phenyl Floor Cleaner 1L,Household,70,65,SparkleClean Mfg,0.01,5,2025-12-11,1
SKU-015,Phenyl Floor Cleaner 1L,Household,70,65,SparkleClean Mfg,0.01,5,2025-12-12,3
SKU-015,Phenyl Floor Cleaner 1L,Household,70,65,SparkleClean Mfg,0.01,5,2025-12-13,1
SKU-015,Phenyl Floor Cleaner 1L,Household,70,65,SparkleClean Mfg,0.01,5,2025-12-14,7
SKU-015,Phenyl Floor Cleaner 1L,Household,70,65,SparkleClean Mfg,0.01,5,2025-12-15,3
SKU-015,Phenyl Floor Cleaner 1L,Household,70,65,SparkleClean Mfg,0.01,5,2025-12-16,2
SKU-015,Phenyl Floor Cleaner 1L,Household,70,65,SparkleClean Mfg,0.01,5,2025-12-17,6
SKU-015,Phenyl Floor Cleaner 1L,Household,70,65,SparkleClean Mfg,0.01,5,2025-12-18,0
SKU-015,Phenyl Floor Cleaner 1L,Household,70,65,SparkleClean Mfg,0.01,5,2025-12-19,6
SKU-015,Phenyl Floor Cleaner 1L,Household,70,65,SparkleClean Mfg,0.01,5,2025-12-20,5
SKU-015,Phenyl Floor Cleaner 1L,Household,70,65,SparkleClean Mfg,0.01,5,2025-12-21,3
SKU-015,Phenyl Floor Cleaner 1L,Household,70,65,SparkleClean Mfg,0.01,5,2025-12-22,4
SKU-015,Phenyl Floor Cleaner 1L,Household,70,65,SparkleClean Mfg,0.01,5,2025-12-23,4
SKU-015,Phenyl Floor Cleaner 1L,Household,70,65,SparkleClean Mfg,0.01,5,2025-12-24,2
SKU-015,Phenyl Floor Cleaner 1L,Household,70,65,SparkleClean Mfg,0.01,5,2025-12-25,4
SKU-015,Phenyl Floor Cleaner 1L,Household,70,65,SparkleClean Mfg,0.01,5,2025-12-26,3
SKU-015,Phenyl Floor Cleaner 1L,Household,70,65,SparkleClean Mfg,0.01,5,2025-12-27,7
SKU-015,Phenyl Floor Cleaner 1L,Household,70,65,SparkleClean Mfg,0.01,5,2025-12-28,2
SKU-015,Phenyl Floor Cleaner 1L,Household,70,65,SparkleClean Mfg,0.01,5,2025-12-29,7
SKU-015,Phenyl Floor Cleaner 1L,Household,70,65,SparkleClean Mfg,0.01,5,2025-12-30,3
SKU-015,Phenyl Floor Cleaner 1L,Household,70,65,SparkleClean Mfg,0.01,5,2025-12-31,2
SKU-015,Phenyl Floor Cleaner 1L,Household,70,65,SparkleClean Mfg,0.01,5,2026-01-01,0
SKU-015,Phenyl Floor Cleaner 1L,Household,70,65,SparkleClean Mfg,0.01,5,2026-01-02,1
SKU-015,Phenyl Floor Cleaner 1L,Household,70,65,SparkleClean Mfg,0.01,5,2026-01-03,4
SKU-015,Phenyl Floor Cleaner 1L,Household,70,65,SparkleClean Mfg,0.01,5,2026-01-04,6
SKU-015,Phenyl Floor Cleaner 1L,Household,70,65,SparkleClean Mfg,0.01,5,2026-01-05,2
SKU-015,Phenyl Floor Cleaner 1L,Household,70,65,SparkleClean Mfg,0.01,5,2026-01-06,4
SKU-015,Phenyl Floor Cleaner 1L,Household,70,65,SparkleClean Mfg,0.01,5,2026-01-07,2
SKU-015,Phenyl Floor Cleaner 1L,Household,70,65,SparkleClean Mfg,0.01,5,2026-01-08,3
SKU-015,Phenyl Floor Cleaner 1L,Household,70,65,SparkleClean Mfg,0.01,5,2026-01-09,6
SKU-015,Phenyl Floor Cleaner 1L,Household,70,65,SparkleClean Mfg,0.01,5,2026-01-10,3
SKU-015,Phenyl Floor Cleaner 1L,Household,70,65,SparkleClean Mfg,0.01,5,2026-01-11,1
SKU-015,Phenyl Floor Cleaner 1L,Household,70,65,SparkleClean Mfg,0.01,5,2026-01-12,3
SKU-015,Phenyl Floor Cleaner 1L,Household,70,65,SparkleClean Mfg,0.01,5,2026-01-13,4
SKU-015,Phenyl Floor Cleaner 1L,Household,70,65,SparkleClean Mfg,0.01,5,2026-01-14,2
SKU-015,Phenyl Floor Cleaner 1L,Household,70,65,SparkleClean Mfg,0.01,5,2026-01-15,1
SKU-015,Phenyl Floor Cleaner 1L,Household,70,65,SparkleClean Mfg,0.01,5,2026-01-16,2
SKU-015,Phenyl Floor Cleaner 1L,Household,70,65,SparkleClean Mfg,0.01,5,2026-01-17,2
SKU-015,Phenyl Floor Cleaner 1L,Household,70,65,SparkleClean Mfg,0.01,5,2026-01-18,6
SKU-015,Phenyl Floor Cleaner 1L,Household,70,65,SparkleClean Mfg,0.01,5,2026-01-19,6
SKU-015,Phenyl Floor Cleaner 1L,Household,70,65,SparkleClean Mfg,0.01,5,2026-01-20,2
SKU-015,Phenyl Floor Cleaner 1L,Household,70,65,SparkleClean Mfg,0.01,5,2026-01-21,2
SKU-015,Phenyl Floor Cleaner 1L,Household,70,65,SparkleClean Mfg,0.01,5,2026-01-22,2
SKU-015,Phenyl Floor Cleaner 1L,Household,70,65,SparkleClean Mfg,0.01,5,2026-01-23,6
SKU-015,Phenyl Floor Cleaner 1L,Household,70,65,SparkleClean Mfg,0.01,5,2026-01-24,1
SKU-015,Phenyl Floor Cleaner 1L,Household,70,65,SparkleClean Mfg,0.01,5,2026-01-25,7
SKU-015,Phenyl Floor Cleaner 1L,Household,70,65,SparkleClean Mfg,0.01,5,2026-01-26,1
SKU-015,Phenyl Floor Cleaner 1L,Household,70,65,SparkleClean Mfg,0.01,5,2026-01-27,2
SKU-015,Phenyl Floor Cleaner 1L,Household,70,65,SparkleClean Mfg,0.01,5,2026-01-28,3
SKU-015,Phenyl Floor Cleaner 1L,Household,70,65,SparkleClean Mfg,0.01,5,2026-01-29,0
SKU-015,Phenyl Floor Cleaner 1L,Household,70,65,SparkleClean Mfg,0.01,5,2026-01-30,3
SKU-015,Phenyl Floor Cleaner 1L,Household,70,65,SparkleClean Mfg,0.01,5,2026-01-31,4
SKU-015,Phenyl Floor Cleaner 1L,Household,70,65,SparkleClean Mfg,0.01,5,2026-02-01,5
SKU-015,Phenyl Floor Cleaner 1L,Household,70,65,SparkleClean Mfg,0.01,5,2026-02-02,2
SKU-015,Phenyl Floor Cleaner 1L,Household,70,65,SparkleClean Mfg,0.01,5,2026-02-03,2
SKU-015,Phenyl Floor Cleaner 1L,Household,70,65,SparkleClean Mfg,0.01,5,2026-02-04,6
SKU-015,Phenyl Floor Cleaner 1L,Household,70,65,SparkleClean Mfg,0.01,5,2026-02-05,3
SKU-015,Phenyl Floor Cleaner 1L,Household,70,65,SparkleClean Mfg,0.01,5,2026-02-06,1
SKU-015,Phenyl Floor Cleaner 1L,Household,70,65,SparkleClean Mfg,0.01,5,2026-02-07,4
SKU-015,Phenyl Floor Cleaner 1L,Household,70,65,SparkleClean Mfg,0.01,5,2026-02-08,4
SKU-015,Phenyl Floor Cleaner 1L,Household,70,65,SparkleClean Mfg,0.01,5,2026-02-09,6
SKU-015,Phenyl Floor Cleaner 1L,Household,70,65,SparkleClean Mfg,0.01,5,2026-02-10,1
SKU-015,Phenyl Floor Cleaner 1L,Household,70,65,SparkleClean Mfg,0.01,5,2026-02-11,5
SKU-015,Phenyl Floor Cleaner 1L,Household,70,65,SparkleClean Mfg,0.01,5,2026-02-12,0
SKU-015,Phenyl Floor Cleaner 1L,Household,70,65,SparkleClean Mfg,0.01,5,2026-02-13,2
SKU-015,Phenyl Floor Cleaner 1L,Household,70,65,SparkleClean Mfg,0.01,5,2026-02-14,3
SKU-015,Phenyl Floor Cleaner 1L,Household,70,65,SparkleClean Mfg,0.01,5,2026-02-15,4
